id_operacion,hora,cirujano,QUIROFANO_id_quirofano
9860321,04:00:00,THIAGO,0
9860869,09:00:00,DIER Eric,13
9864376,10:00:00,DIER Eric,17
9865311,10:00:00,DALSGAARD Henrik,21
9866167,07:00:00,FELLAINI Marouane,24
9866727,03:00:00,SOW Moussa,2
9867057,03:50:00,MOHAMED SALAH,0
9871365,06:45:00,ARZANI Daniel,14
9871899,01:30:57,GUARDADO Andres,8
9878618,03:00:00,ONAZI Ogenyi,14
9879598,07:00:00,NWANKWO Simeon,5
9881641,12:00:00,MENDYL Hamza,22
9886509,04:00:00,FINNBOGASON Alfred,9
9889768,12:00:00,CIONEK Thiago,8
9890882,12:00:00,STUANI Cristhian,21
9903367,12:00:00,KUTEPOV Ilya,23
9907950,01:00:00,EKDAL Albin,17
9908121,12:00:00,DAVIS Eric,13
9915477,12:00:00,MATUIDI Blaise,24
9916782,12:00:00,TAGLIAFICO Nicolas,9
9917896,12:00:00,GINTER Matthias,21
9920977,12:00:00,RUBEN DIAS,8
9923052,12:00:00,SMOLOV Fedor,7
9923668,12:00:00,IVANOVIC Branislav,0
9925724,05:45:00,YOTUN Yoshimar,19
9934633,12:00:00,MIRANCHUK Anton,17
9937837,02:00:00,JOAO MARIO,5
9941824,05:30:00,RODRIGUEZ Ricardo,12
9944645,12:00:00,WELBECK Danny,17
9944684,12:00:00,ECHIEJILE Elderson,14
9949358,12:00:00,VENEGAS Johan,1
9949499,12:00:00,SANTAMARIA Anderson,8
9974292,12:00:00,MATIC Nemanja,16
9982134,12:00:00,DA COSTA Manuel,11
9986057,12:00:00,MURILLO Michael,11
9986866,12:00:00,JOSE FONTE,22
9987079,12:00:00,VERMAELEN Thomas,5
9989575,12:00:00,URRETAVISCAYA Jonathan,12
9994242,12:00:00,GONZALEZ Giancarlo,16
9999051,04:32:00,VENEGAS Johan,2
